hrmonth,hryear4,pwsswgt,prtage,pemlr,peeduca,gestfips
10,2019,27319494,14,-1,-1,53
10,2019,35982781,61,5,40,53
10,2019,31139966,74,5,39,53
10,2019,8978111,28,1,42,54
10,2019,3277288,42,1,43,56
10,2019,-1,-1,-1,-1,56
10,2019,-1,-1,-1,-1,54
10,2019,36811879,56,1,39,53
10,2019,35738794,64,1,33,53
10,2019,-1,-1,-1,-1,53
10,2019,6034984,71,5,39,54
10,2019,3395324,67,5,41,56
10,2019,3366963,28,1,41,56
10,2019,-1,-1,-1,-1,51
10,2019,2773554,61,1,36,56
10,2019,3361030,61,1,44,50
10,2019,39811536,19,7,42,51
10,2019,39525515,60,6,39,51
10,2019,36313891,17,1,36,53
10,2019,4182693,45,1,44,50
10,2019,34777144,1,-1,-1,53
10,2019,26523116,10,-1,-1,53
10,2019,44132157,34,7,43,51
10,2019,41406513,76,5,39,51
10,2019,31993988,74,5,43,51
10,2019,41998245,73,5,39,51
10,2019,44132157,34,1,43,51
10,2019,29199303,36,7,44,53
10,2019,25871746,18,7,39,53
10,2019,40801383,14,-1,-1,53
10,2019,48982061,41,1,43,47
10,2019,47604434,21,1,40,48
10,2019,57117992,26,3,39,48
10,2019,36067988,60,1,43,48
10,2019,16996598,25,1,43,49
10,2019,-1,-1,-1,-1,50
10,2019,2940636,76,5,35,50
10,2019,3488026,7,-1,-1,50
10,2019,-1,-1,-1,-1,56
10,2019,2759466,60,6,40,56
10,2019,3691928,29,7,39,56
10,2019,3349072,77,5,43,56
10,2019,35330584,35,1,43,55
10,2019,-1,-1,-1,-1,56
10,2019,23863134,9,-1,-1,53
10,2019,35432697,51,1,39,53
10,2019,22506957,3,-1,-1,51
10,2019,35181278,85,5,39,53
10,2019,42642404,50,1,43,53
10,2019,-1,-1,-1,-1,53
10,2019,7925740,26,7,39,54
10,2019,6175906,46,1,40,54
10,2019,5662532,66,2,39,54
10,2019,5932547,64,5,39,54
10,2019,-1,-1,-1,-1,54
10,2019,6956988,59,1,41,54
10,2019,6851269,62,6,39,54
10,2019,8632462,44,1,39,54
10,2019,29978993,7,-1,-1,51
10,2019,39918334,17,7,36,51
10,2019,29202303,19,4,39,53
10,2019,9736704,43,7,39,54
10,2019,2885358,38,1,39,56
10,2019,2793755,47,1,40,56
10,2019,29563004,85,5,40,51
10,2019,33271031,51,1,39,53
10,2019,34245175,50,7,39,53
10,2019,6215718,65,5,44,54
10,2019,-1,-1,-1,-1,55
10,2019,3681026,62,1,45,50
10,2019,29442665,60,6,39,53
10,2019,9626176,25,1,41,54
10,2019,8093892,25,1,42,54
10,2019,6127893,78,5,36,54
10,2019,2863283,85,5,39,56
10,2019,-1,-1,-1,-1,56
10,2019,2322214,70,5,43,56
10,2019,38851700,47,1,40,55
10,2019,3063298,74,5,44,50
10,2019,2929778,72,5,44,50
10,2019,28913736,10,-1,-1,51
10,2019,31787863,26,1,40,53
10,2019,27547798,39,4,44,53
10,2019,33017763,76,7,44,53
10,2019,6441663,65,5,40,54
10,2019,5853161,62,1,43,54
10,2019,-1,-1,-1,-1,56
10,2019,-1,-1,-1,-1,56
10,2019,31973322,56,1,39,51
10,2019,35022777,45,1,46,53
10,2019,33702079,65,5,46,53
10,2019,7247352,21,1,37,54
10,2019,27092455,1,-1,-1,53
10,2019,30031678,85,5,39,53
10,2019,-1,-1,-1,-1,51
10,2019,29456282,80,5,44,51
10,2019,40115545,9,-1,-1,53
10,2019,30506774,7,-1,-1,53
10,2019,25336783,8,-1,-1,51
10,2019,34018938,31,7,33,53
10,2019,30658798,0,-1,-1,53
10,2019,31648289,2,-1,-1,53
10,2019,-1,-1,-1,-1,50
10,2019,5965184,21,1,40,50
10,2019,34510107,32,1,39,51
10,2019,-1,-1,-1,-1,53
10,2019,3718243,69,5,43,50
10,2019,3346097,77,5,37,50
10,2019,-1,-1,-1,-1,50
10,2019,-1,-1,-1,-1,51
10,2019,30455824,33,1,39,53
10,2019,6640862,41,4,34,54
10,2019,7801809,6,-1,-1,54
10,2019,6247454,46,1,39,54
10,2019,2444865,7,-1,-1,56
10,2019,2852529,39,1,44,56
10,2019,2703136,55,1,40,56
10,2019,3816369,59,1,43,56
10,2019,6449472,67,5,40,54
10,2019,6389080,75,5,39,54
10,2019,36301833,35,1,43,55
10,2019,-1,-1,-1,-1,56
10,2019,35519244,72,7,40,51
10,2019,-1,-1,-1,-1,51
10,2019,32465631,37,1,39,53
10,2019,6166087,50,1,39,54
10,2019,34114242,34,1,43,55
10,2019,-1,-1,-1,-1,55
10,2019,3051377,68,1,41,56
10,2019,29287709,67,1,43,55
10,2019,30460644,69,5,39,55
10,2019,3402267,44,1,43,56
10,2019,8392363,24,1,43,54
10,2019,29733980,52,1,44,55
10,2019,-1,-1,-1,-1,56
10,2019,-1,-1,-1,-1,56
10,2019,3723039,26,1,39,56
10,2019,3700788,40,1,39,50
10,2019,3242142,78,5,40,50
10,2019,38269950,39,1,39,51
10,2019,32778111,36,1,39,53
10,2019,33616448,32,1,39,55
10,2019,47804817,26,1,42,48
10,2019,15713183,8,-1,-1,49
10,2019,16083997,55,1,40,49
10,2019,16137484,22,1,40,49
10,2019,4706702,20,7,39,50
10,2019,2956937,64,5,39,50
10,2019,4560821,12,-1,-1,50
10,2019,3652342,23,4,39,50
10,2019,3586044,64,1,39,50
10,2019,-1,-1,-1,-1,51
10,2019,49534301,45,1,39,51
10,2019,22555965,10,-1,-1,51
10,2019,51887469,46,1,43,51
10,2019,37816371,42,1,43,51
10,2019,33407627,57,1,43,53
10,2019,28251519,31,1,44,53
10,2019,42547252,75,5,44,51
10,2019,29708150,54,1,43,51
10,2019,31184269,49,1,44,53
10,2019,-1,-1,-1,-1,54
10,2019,-1,-1,-1,-1,50
10,2019,33733552,48,1,39,51
10,2019,-1,-1,-1,-1,51
10,2019,43669838,80,5,39,51
10,2019,4706702,24,1,39,50
10,2019,53559442,24,1,39,51
10,2019,-1,-1,-1,-1,51
10,2019,32629369,52,1,39,51
10,2019,16175192,39,1,46,49
10,2019,18915904,27,7,43,49
10,2019,14437127,61,1,39,49
10,2019,12556062,33,1,42,49
10,2019,41293087,41,1,39,53
10,2019,5742048,72,5,37,54
10,2019,-1,-1,-1,-1,55
10,2019,3173078,62,2,39,56
10,2019,36631247,52,1,43,51
10,2019,26655679,37,1,44,53
10,2019,40241904,59,1,44,53
10,2019,27988358,43,1,43,53
10,2019,42479953,13,-1,-1,53
10,2019,18056521,7,-1,-1,53
10,2019,-1,-1,-1,-1,53
10,2019,5841836,61,1,40,54
10,2019,4292061,26,1,43,50
10,2019,46009761,28,1,43,51
10,2019,30683202,80,5,40,53
10,2019,46670396,21,1,39,53
10,2019,3518673,18,4,36,50
10,2019,3760145,49,1,39,50
10,2019,42109433,46,1,39,51
10,2019,28138647,11,-1,-1,53
10,2019,-1,-1,-1,-1,50
10,2019,4079287,62,1,40,50
10,2019,40659262,54,1,40,51
10,2019,58440739,23,7,39,51
10,2019,42515924,50,1,43,51
10,2019,26986350,6,-1,-1,51
10,2019,-1,-1,-1,-1,51
10,2019,6589181,45,1,44,54
10,2019,2843672,63,1,39,50
10,2019,3479310,65,5,41,50
10,2019,51441985,55,1,40,51
10,2019,31966549,1,-1,-1,51
10,2019,29588969,80,5,39,55
10,2019,3560125,28,1,40,56
10,2019,-1,-1,-1,-1,56
10,2019,4098655,56,7,39,56
10,2019,3133348,64,1,39,56
10,2019,3496920,65,1,39,50
10,2019,4694732,18,7,34,50
10,2019,0,31,-1,39,51
10,2019,2517760,11,-1,-1,56
10,2019,3167301,8,-1,-1,56
10,2019,3482307,46,1,46,56
10,2019,3047450,59,1,39,56
10,2019,-1,-1,-1,-1,56
10,2019,5786893,80,5,39,54
10,2019,6545731,45,6,40,54
10,2019,33623825,16,1,36,55
10,2019,3061086,36,1,44,56
10,2019,2828529,14,-1,-1,56
10,2019,6155896,26,1,43,56
10,2019,5055180,1,-1,-1,56
10,2019,6088915,2,-1,-1,54
10,2019,6704865,50,5,36,54
10,2019,-1,-1,-1,-1,55
10,2019,4019439,62,7,39,56
10,2019,5807851,56,3,39,54
10,2019,6478139,32,6,39,54
10,2019,6960135,11,-1,-1,54
10,2019,31967724,40,7,39,55
10,2019,43361708,19,7,39,51
10,2019,43643115,49,1,43,51
10,2019,36178623,39,1,43,53
10,2019,25975637,6,-1,-1,53
10,2019,3600552,21,1,39,56
10,2019,3033082,45,1,40,56
10,2019,29078723,71,5,40,53
10,2019,6434784,44,1,39,54
10,2019,-1,-1,-1,-1,54
10,2019,6560689,33,1,43,54
10,2019,31967724,43,1,46,55
10,2019,39671729,29,1,39,55
10,2019,32660871,55,5,39,53
10,2019,28193706,40,1,43,53
10,2019,9156803,44,1,39,54
10,2019,6247454,48,1,34,54
10,2019,-1,-1,-1,-1,54
10,2019,27282309,57,1,39,55
10,2019,33198134,17,1,37,55
10,2019,2957097,19,7,39,56
10,2019,31209335,85,5,40,53
10,2019,32417239,85,5,44,51
10,2019,35135615,80,5,44,51
10,2019,33407627,57,1,44,53
10,2019,-1,-1,-1,-1,54
10,2019,31345673,45,1,41,55
10,2019,27944204,56,1,44,55
10,2019,2574098,74,5,41,56
10,2019,33584334,64,1,43,48
10,2019,43402080,48,1,42,48
10,2019,14570647,23,1,40,49
10,2019,14229739,43,1,42,49
10,2019,40011440,52,1,43,48
10,2019,31403596,69,5,40,48
10,2019,41066978,61,1,39,48
10,2019,4298332,39,1,40,50
10,2019,-1,-1,-1,-1,50
10,2019,40587722,46,1,40,51
10,2019,40595321,45,1,45,51
10,2019,58886033,12,-1,-1,51
10,2019,3468455,3,-1,-1,50
10,2019,4860127,28,1,43,50
10,2019,56406310,33,1,43,51
10,2019,59427450,34,1,43,51
10,2019,29946486,49,1,39,53
10,2019,7279704,29,1,44,54
10,2019,28355050,39,1,40,53
10,2019,46187318,16,7,36,53
10,2019,6353227,49,1,42,54
10,2019,-1,-1,-1,-1,54
10,2019,6470335,54,2,39,54
10,2019,6204890,35,1,41,54
10,2019,34184733,56,1,43,51
10,2019,29633475,3,-1,-1,51
10,2019,31870454,47,1,44,51
10,2019,33352785,75,5,45,53
10,2019,9281470,29,1,43,54
10,2019,-1,-1,-1,-1,54
10,2019,5185970,85,5,39,54
10,2019,-1,-1,-1,-1,54
10,2019,38112991,17,1,37,51
10,2019,35563366,39,1,43,51
10,2019,24223198,4,-1,-1,51
10,2019,26446103,12,-1,-1,53
10,2019,48351122,56,3,43,51
10,2019,49824966,85,5,39,51
10,2019,-1,-1,-1,-1,51
10,2019,51300436,31,1,40,51
10,2019,45459465,50,4,39,51
10,2019,46749224,13,-1,-1,51
10,2019,33271031,53,1,43,53
10,2019,12953056,0,-1,-1,49
10,2019,-1,-1,-1,-1,50
10,2019,40659262,52,1,44,51
10,2019,5801317,78,5,39,54
10,2019,-1,-1,-1,-1,50
10,2019,28093006,46,1,44,55
10,2019,3380427,31,7,42,56
10,2019,3989026,1,-1,-1,56
10,2019,2896523,61,5,40,56
10,2019,-1,-1,-1,-1,56
10,2019,2475962,3,-1,-1,56
10,2019,45841340,31,1,40,51
10,2019,40831152,28,7,43,51
10,2019,3864788,71,5,35,50
10,2019,-1,-1,-1,-1,50
10,2019,46152140,7,-1,-1,51
10,2019,33787318,53,1,43,53
10,2019,43314411,2,-1,-1,51
10,2019,41597347,30,1,43,51
10,2019,38474397,11,-1,-1,51
10,2019,27690372,43,1,39,53
10,2019,-1,-1,-1,-1,54
10,2019,6555855,36,1,44,54
10,2019,10098303,36,7,43,54
10,2019,6217845,72,1,40,54
10,2019,5827311,61,6,39,54
10,2019,5659459,72,5,39,54
10,2019,17685034,5,-1,-1,53
10,2019,7715381,7,-1,-1,54
10,2019,30255633,63,5,43,53
10,2019,46679820,37,1,42,53
10,2019,6240108,59,1,40,54
10,2019,6325628,61,6,39,54
10,2019,15818784,35,7,39,49
10,2019,-1,-1,-1,-1,49
10,2019,19130145,2,-1,-1,49
10,2019,3203728,68,5,46,50
10,2019,51894259,22,1,39,51
10,2019,-1,-1,-1,-1,51
10,2019,18201021,5,-1,-1,51
10,2019,45701447,23,1,43,55
10,2019,36598898,8,-1,-1,51
10,2019,-1,-1,-1,-1,51
10,2019,21118807,3,-1,-1,51
10,2019,45653009,73,1,37,51
10,2019,-1,-1,-1,-1,54
10,2019,9451891,15,7,35,54
10,2019,5568857,62,1,40,54
10,2019,30460666,60,5,44,55
10,2019,28600012,74,5,40,53
10,2019,33268134,34,1,40,53
10,2019,5783330,69,5,43,54
10,2019,6058421,67,5,40,54
10,2019,41663114,65,7,40,51
10,2019,-1,-1,-1,-1,51
10,2019,42239573,27,7,44,51
10,2019,42933668,51,1,41,53
10,2019,-1,-1,-1,-1,51
10,2019,-1,-1,-1,-1,51
10,2019,34394605,32,2,44,53
10,2019,-1,-1,-1,-1,54
10,2019,39030605,33,7,34,55
10,2019,27181807,59,6,39,55
10,2019,27464828,85,5,39,55
10,2019,2833345,79,5,39,56
10,2019,-1,-1,-1,-1,56
10,2019,41752916,8,-1,-1,53
10,2019,17714904,9,-1,-1,53
10,2019,12169927,4,-1,-1,54
10,2019,36314722,11,-1,-1,55
10,2019,3808283,50,1,39,56
10,2019,4314991,45,1,40,56
10,2019,3149082,8,-1,-1,56
10,2019,2801296,58,1,39,56
10,2019,3453281,5,-1,-1,56
10,2019,35107738,16,7,36,51
10,2019,-1,-1,-1,-1,53
10,2019,38878653,39,1,42,48
10,2019,45705606,4,-1,-1,48
10,2019,43258701,2,-1,-1,48
10,2019,18032011,23,1,40,49
10,2019,30838301,64,1,39,51
10,2019,68819749,0,-1,-1,51
10,2019,31844545,70,1,39,51
10,2019,-1,-1,-1,-1,51
10,2019,35129909,28,1,44,53
10,2019,26597305,39,1,43,53
10,2019,31655643,62,5,43,53
10,2019,5766599,53,1,39,54
10,2019,63738566,30,1,40,51
10,2019,27576443,14,-1,-1,51
10,2019,-1,-1,-1,-1,53
10,2019,7457789,8,-1,-1,54
10,2019,37409683,57,1,40,53
10,2019,40041551,21,7,41,53
10,2019,-1,-1,-1,-1,53
10,2019,6142363,62,5,39,54
10,2019,51869448,45,1,32,51
10,2019,-1,-1,-1,-1,51
10,2019,34735613,38,7,39,51
10,2019,41831561,18,7,40,51
10,2019,3778114,78,5,39,50
10,2019,-1,-1,-1,-1,50
10,2019,3493494,54,1,43,50
10,2019,47842692,85,6,43,51
10,2019,40875488,46,1,42,48
10,2019,33971768,61,1,39,48
10,2019,46547037,29,1,40,48
10,2019,37464469,32,1,39,48
10,2019,5826949,67,5,39,54
10,2019,5776295,47,1,40,54
10,2019,5884127,76,5,39,54
10,2019,34139321,31,1,42,55
10,2019,7946213,20,4,39,54
10,2019,5121126,77,5,43,54
10,2019,46221397,21,1,40,55
10,2019,35843749,11,-1,-1,55
10,2019,44252539,23,1,43,53
10,2019,28053587,69,5,40,53
10,2019,34097842,77,1,40,53
10,2019,5270523,72,6,40,54
10,2019,3726008,19,1,32,50
10,2019,38892642,5,-1,-1,51
10,2019,36446092,77,5,39,51
10,2019,33392425,56,1,39,53
10,2019,35967841,25,7,39,51
10,2019,28994570,5,-1,-1,51
10,2019,-1,-1,-1,-1,51
10,2019,31190028,45,1,45,53
10,2019,46986389,62,6,43,48
10,2019,22673026,7,-1,-1,49
10,2019,3294853,67,1,40,50
10,2019,-1,-1,-1,-1,50
10,2019,35535903,13,-1,-1,51
10,2019,29277415,59,1,39,53
10,2019,27771788,15,7,35,53
10,2019,5258356,74,1,40,54
10,2019,35865145,55,1,43,53
10,2019,33878961,67,5,40,53
10,2019,5853161,60,1,39,54
10,2019,6935561,48,7,43,54
10,2019,-1,-1,-1,-1,53
10,2019,13567516,63,5,44,49
10,2019,38551860,14,-1,-1,51
10,2019,35409775,34,7,40,53
10,2019,30348175,24,1,39,53
10,2019,38706697,19,7,40,55
10,2019,3219924,35,1,39,56
10,2019,2224570,5,-1,-1,56
10,2019,2171343,9,-1,-1,56
10,2019,30107082,42,1,41,53
10,2019,28450522,71,1,45,53
10,2019,-1,-1,-1,-1,54
10,2019,-1,-1,-1,-1,54
10,2019,3584300,21,1,39,56
10,2019,2924924,42,7,39,56
10,2019,2704602,85,5,39,56
10,2019,-1,-1,-1,-1,56
10,2019,2329401,5,-1,-1,56
10,2019,7448848,56,1,40,54
10,2019,-1,-1,-1,-1,56
10,2019,3512099,23,1,40,56
10,2019,30611716,64,1,43,55
10,2019,3405581,9,-1,-1,56
10,2019,4179456,27,1,39,56
10,2019,31138295,5,-1,-1,53
10,2019,37426331,49,1,43,53
10,2019,6139898,65,5,39,54
10,2019,-1,-1,-1,-1,54
10,2019,2954675,73,5,44,50
10,2019,3912158,10,-1,-1,50
10,2019,-1,-1,-1,-1,51
10,2019,45185888,80,5,39,51
10,2019,3339132,36,1,43,56
10,2019,39987686,28,1,43,55
10,2019,35122478,32,1,41,55
10,2019,3284020,35,1,43,56
10,2019,28834472,60,5,39,55
10,2019,35489086,32,1,43,55
10,2019,28331536,56,7,46,55
10,2019,45441454,59,1,46,55
10,2019,-1,-1,-1,-1,56
10,2019,3114377,16,1,36,56
10,2019,-1,-1,-1,-1,56
10,2019,44520661,51,1,40,53
10,2019,8038701,33,1,42,54
10,2019,6094289,64,7,37,54
10,2019,4925473,69,5,39,54
10,2019,18895543,9,-1,-1,51
10,2019,3339132,36,1,42,56
10,2019,29815785,52,1,37,51
10,2019,55028085,23,1,40,51
10,2019,28726270,8,-1,-1,53
10,2019,27279020,70,5,43,53
10,2019,7055079,49,1,44,54
10,2019,6224593,56,6,39,54
10,2019,55699443,17,7,36,55
10,2019,16899107,51,1,35,49
10,2019,-1,-1,-1,-1,50
10,2019,24790028,69,1,42,51
10,2019,44602834,72,5,43,51
10,2019,45417319,13,-1,-1,48
10,2019,31044996,34,1,43,53
10,2019,30162878,72,5,40,53
10,2019,28770560,25,7,43,53
10,2019,33971668,61,1,43,51
10,2019,77642416,6,-1,-1,51
10,2019,34034154,1,-1,-1,53
10,2019,9880563,26,1,40,54
10,2019,4064476,59,5,40,50
10,2019,27423181,63,1,39,51
10,2019,26455259,71,5,42,53
10,2019,7925740,28,1,43,54
10,2019,7472726,61,1,40,54
10,2019,43333335,20,7,40,55
10,2019,-1,-1,-1,-1,54
10,2019,6911113,58,6,40,54
10,2019,5984016,48,1,42,54
10,2019,41815635,41,1,34,55
10,2019,37361839,66,5,43,53
10,2019,31817413,34,1,43,53
10,2019,8237060,11,-1,-1,54
10,2019,7642491,32,1,40,54
10,2019,7277320,24,7,40,54
10,2019,31374510,39,1,39,55
10,2019,38094830,6,-1,-1,51
10,2019,-1,-1,-1,-1,51
10,2019,28108936,43,6,41,53
10,2019,46871459,22,1,39,53
10,2019,36235780,40,1,45,51
10,2019,48873036,22,7,39,51
10,2019,31609765,79,5,38,51
10,2019,-1,-1,-1,-1,51
10,2019,3261156,56,1,44,50
10,2019,32605484,63,1,43,53
10,2019,-1,-1,-1,-1,54
10,2019,5418522,73,5,39,54
10,2019,36974103,44,1,44,51
10,2019,38004852,16,7,34,51
10,2019,6220139,51,1,40,54
10,2019,42298576,65,5,39,51
10,2019,32307986,70,5,39,53
10,2019,22514564,1,-1,-1,53
10,2019,-1,-1,-1,-1,54
10,2019,6877361,8,-1,-1,54
10,2019,37638721,28,1,44,53
10,2019,27753938,39,5,39,53
10,2019,37070741,75,1,43,53
10,2019,31978816,49,1,43,53
10,2019,41754883,40,1,41,53
10,2019,7377262,47,1,39,54
10,2019,-1,-1,-1,-1,53
10,2019,32747212,21,7,40,53
10,2019,5954751,46,1,44,54
10,2019,8091838,24,7,40,54
10,2019,6240108,59,1,39,54
10,2019,8194401,3,-1,-1,54
10,2019,24790028,67,1,44,51
10,2019,23684559,14,-1,-1,51
10,2019,38039710,33,1,43,51
10,2019,31812842,79,5,44,53
10,2019,6189462,39,7,43,54
10,2019,35467874,57,1,43,55
10,2019,28977136,68,5,41,53
10,2019,-1,-1,-1,-1,54
10,2019,9483340,32,2,44,54
10,2019,6878108,64,1,39,54
10,2019,-1,-1,-1,-1,56
10,2019,35330584,36,7,41,55
10,2019,-1,-1,-1,-1,50
10,2019,37007751,40,1,44,51
10,2019,27418047,64,6,43,51
10,2019,35146899,44,1,46,51
10,2019,32437924,55,7,32,53
10,2019,8183711,27,4,39,54
10,2019,5333283,76,5,42,54
10,2019,6648131,65,5,39,54
10,2019,3652419,55,1,39,50
10,2019,47592769,53,1,40,51
10,2019,37007751,42,1,40,51
10,2019,29929136,30,1,39,53
10,2019,31638580,46,1,43,53
10,2019,8392363,23,1,39,54
10,2019,6250085,15,7,35,54
10,2019,-1,-1,-1,-1,54
10,2019,9077954,23,1,39,54
10,2019,6521050,43,1,40,54
10,2019,6467185,53,1,39,54
10,2019,41436580,24,1,44,55
10,2019,29616784,18,7,37,53
10,2019,-1,-1,-1,-1,54
10,2019,-1,-1,-1,-1,54
10,2019,-1,-1,-1,-1,54
10,2019,39748446,26,1,36,53
10,2019,-1,-1,-1,-1,53
10,2019,38848579,46,1,44,53
10,2019,36277533,52,7,40,53
10,2019,8633338,0,-1,-1,54
10,2019,36588859,29,1,44,55
10,2019,2957097,16,1,32,56
10,2019,2948153,51,1,44,56
10,2019,20366358,5,-1,-1,55
10,2019,9296441,20,7,39,54
10,2019,5752262,52,7,40,54
10,2019,38510288,36,1,42,55
10,2019,4241143,14,-1,-1,56
10,2019,48043848,11,-1,-1,55
10,2019,3641125,21,7,40,56
10,2019,-1,-1,-1,-1,56
10,2019,-1,-1,-1,-1,54
10,2019,5695152,70,5,39,54
10,2019,-1,-1,-1,-1,56
10,2019,3144643,43,1,41,56
10,2019,-1,-1,-1,-1,56
10,2019,35553051,35,1,44,51
10,2019,30540652,41,1,40,53
10,2019,34579830,58,1,35,53
10,2019,51677368,29,1,43,48
10,2019,37519474,29,1,39,48
10,2019,12277007,11,-1,-1,49
10,2019,18066424,12,-1,-1,49
10,2019,34743949,40,1,44,48
10,2019,53313732,69,5,44,48
10,2019,65582726,27,1,43,48
10,2019,16051893,27,1,37,49
10,2019,3414333,36,1,41,50
10,2019,3413608,18,7,37,50
10,2019,6833235,3,-1,-1,50
10,2019,44129548,73,5,39,51
10,2019,69069235,3,-1,-1,51
10,2019,37862323,26,1,42,53
10,2019,5922727,72,5,39,54
10,2019,6206288,59,1,43,54
10,2019,-1,-1,-1,-1,50
10,2019,33609691,65,1,39,51
10,2019,48024439,68,5,39,51
10,2019,35803956,30,1,43,51
10,2019,-1,-1,-1,-1,50
10,2019,4235788,58,2,39,50
10,2019,38112456,44,1,40,51
10,2019,30795597,4,-1,-1,53
10,2019,34683473,36,7,42,48
10,2019,11088118,7,-1,-1,49
10,2019,13817656,66,5,46,49
10,2019,4146294,76,5,40,50
10,2019,3497134,35,4,37,50
10,2019,3920492,52,1,40,50
10,2019,31816423,47,1,44,51
10,2019,-1,-1,-1,-1,51
10,2019,31163896,85,5,40,53
10,2019,9336741,1,-1,-1,54
10,2019,27282309,56,1,43,55
10,2019,40222399,34,1,43,55
10,2019,31655643,61,5,39,53
10,2019,9112559,19,1,40,54
10,2019,6724090,51,7,39,54
10,2019,-1,-1,-1,-1,54
10,2019,4451909,34,1,39,50
10,2019,40575543,52,1,43,51
10,2019,38738101,55,1,43,51
10,2019,9811452,24,1,44,54
10,2019,18607700,51,1,38,49
10,2019,3075578,71,5,43,50
10,2019,3726008,18,1,31,50
10,2019,27418047,64,1,42,51
10,2019,14194983,66,5,39,49
10,2019,12986177,45,1,43,49
10,2019,14623459,48,7,43,49
10,2019,3781474,52,1,37,50
10,2019,38509655,23,1,35,48
10,2019,12540615,80,5,43,49
10,2019,15312157,25,1,40,49
10,2019,4413137,49,7,39,50
10,2019,-1,-1,-1,-1,54
10,2019,6204674,54,1,43,54
10,2019,6410066,65,6,41,54
10,2019,33330422,51,1,41,55
10,2019,-1,-1,-1,-1,53
10,2019,47620471,12,-1,-1,53
10,2019,30044884,47,1,43,53
10,2019,27199793,19,2,40,53
10,2019,36971216,0,-1,-1,53
10,2019,5935531,79,1,39,54
10,2019,-1,-1,-1,-1,54
10,2019,7017535,11,-1,-1,54
10,2019,-1,-1,-1,-1,56
10,2019,-1,-1,-1,-1,56
10,2019,5677295,0,-1,-1,56
10,2019,-1,-1,-1,-1,53
10,2019,3602565,17,7,37,56
10,2019,-1,-1,-1,-1,56
10,2019,6498622,57,7,39,54
10,2019,6707371,53,6,39,54
10,2019,8055040,46,7,39,54
10,2019,5636153,74,5,39,54
10,2019,43457168,80,1,43,53
10,2019,26381861,40,1,40,53
10,2019,3285611,74,5,46,56
10,2019,2981903,60,1,39,56
10,2019,-1,-1,-1,-1,55
10,2019,28937384,70,5,44,55
10,2019,4443952,6,-1,-1,56
10,2019,3952632,48,1,39,56
10,2019,3466860,14,-1,-1,56
10,2019,30282879,23,1,39,53
10,2019,34237381,31,1,39,53
10,2019,5997369,64,1,39,54
10,2019,27181807,56,1,43,55
10,2019,15044097,44,1,43,49
10,2019,15734433,40,1,39,49
10,2019,-1,-1,-1,-1,50
10,2019,38537565,80,5,39,51
10,2019,4002725,37,7,39,56
10,2019,3298782,59,1,43,56
10,2019,6435335,37,1,40,54
10,2019,-1,-1,-1,-1,54
10,2019,8445251,40,6,39,54
10,2019,7025973,44,6,39,54
10,2019,-1,-1,-1,-1,53
10,2019,5970147,74,5,39,54
10,2019,36076849,61,1,45,53
10,2019,-1,-1,-1,-1,54
10,2019,6886210,39,1,44,54
10,2019,30619870,51,1,43,55
10,2019,28029425,76,5,40,55
10,2019,3596692,20,1,40,56
10,2019,3996217,22,1,40,56
10,2019,45890087,53,1,40,51
10,2019,28860412,69,5,43,55
10,2019,42458336,20,1,39,51
10,2019,53918707,7,-1,-1,51
10,2019,31140733,12,-1,-1,51
10,2019,52357824,36,1,40,53
10,2019,40693387,65,5,40,51
10,2019,35620823,49,2,39,53
10,2019,-1,-1,-1,-1,53
10,2019,-1,-1,-1,-1,50
10,2019,48429224,52,5,44,51
10,2019,-1,-1,-1,-1,51
10,2019,42005199,67,5,39,51
10,2019,31470246,15,7,34,51
10,2019,78939101,28,1,43,51
10,2019,-1,-1,-1,-1,51
10,2019,39989769,10,-1,-1,51
10,2019,14971902,36,6,39,49
10,2019,-1,-1,-1,-1,49
10,2019,4832033,5,-1,-1,50
10,2019,37574026,58,1,43,51
10,2019,25543181,41,4,40,53
10,2019,29275609,67,5,43,53
10,2019,5070058,73,5,35,54
10,2019,6206047,72,1,43,54
10,2019,35120880,1,-1,-1,53
10,2019,6710639,51,1,41,54
10,2019,44115668,44,1,43,51
10,2019,38115438,34,7,40,51
10,2019,50735714,2,-1,-1,51
10,2019,28883809,54,1,39,53
10,2019,-1,-1,-1,-1,54
10,2019,6802442,49,1,40,54
10,2019,26753022,63,5,42,55
10,2019,29571109,45,1,43,55
10,2019,-1,-1,-1,-1,56
10,2019,-1,-1,-1,-1,56
10,2019,34484686,35,1,39,51
10,2019,41138158,32,1,34,51
10,2019,46634007,37,1,44,53
10,2019,38112968,19,1,39,53
10,2019,2898550,67,5,39,50
10,2019,-1,-1,-1,-1,50
10,2019,37974859,41,1,39,51
10,2019,31157343,28,1,43,53
10,2019,33536485,64,1,43,53
10,2019,36869838,7,-1,-1,53
10,2019,28437202,68,5,40,53
10,2019,35456082,27,7,40,53
10,2019,48261263,26,1,40,55
10,2019,25777149,71,5,37,55
10,2019,-1,-1,-1,-1,55
10,2019,3476094,30,1,39,50
10,2019,48358852,21,1,39,51
10,2019,36164685,51,1,39,53
10,2019,37242135,51,1,33,53
10,2019,9075033,17,7,36,54
10,2019,6537304,44,1,39,54
10,2019,7427839,17,7,36,54
10,2019,-1,-1,-1,-1,54
10,2019,8978063,14,-1,-1,54
10,2019,43804040,17,1,35,55
